start_index,start_time,can_tapper_id,event_time,t_rel,event_label,source_subfunction,source_subsub,event_color
28,2026-02-24 12:22:49.134334,can_tapper31,2026-02-24 12:22:51.163761,2.029427,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(55,126,184)"
29,2026-02-24 14:02:44.238836,can_tapper31,2026-02-24 14:02:44.238836,0.0,Engine starting command,Engine Status,status,"rgb(77,175,74)"
29,2026-02-24 14:02:44.238836,can_tapper31,2026-02-24 14:02:45.635716,1.39688,Engine running command,Engine Status,status,"rgb(77,175,74)"
29,2026-02-24 14:02:44.238836,can_tapper31,2026-02-24 14:02:47.572792,3.333956,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(77,175,74)"
30,2026-02-27 07:13:10.630812,can_tapper31,2026-02-27 07:13:10.630812,0.0,Engine starting command,Engine Status,status,"rgb(152,78,163)"
30,2026-02-27 07:13:10.630812,can_tapper31,2026-02-27 07:13:08.526661,-2.104151,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
30,2026-02-27 07:13:10.630812,can_tapper31,2026-02-27 07:13:12.122784,1.491972,Engine running command,Engine Status,status,"rgb(152,78,163)"
30,2026-02-27 07:13:10.630812,can_tapper31,2026-02-27 07:14:00.939232,50.30842,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(152,78,163)"
30,2026-02-27 07:13:10.630812,can_tapper31,2026-02-27 07:14:04.832087,54.201275,Engine running command,Engine Status,status,"rgb(152,78,163)"
31,2026-02-27 07:14:03.044279,can_tapper31,2026-02-27 07:14:03.044279,0.0,Engine starting command,Engine Status,status,"rgb(255,127,0)"
31,2026-02-27 07:14:03.044279,can_tapper31,2026-02-27 07:13:08.526661,-54.517618,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
31,2026-02-27 07:14:03.044279,can_tapper31,2026-02-27 07:13:12.122784,-50.921495,Engine running command,Engine Status,status,"rgb(255,127,0)"
31,2026-02-27 07:14:03.044279,can_tapper31,2026-02-27 07:14:00.939232,-2.105047,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
31,2026-02-27 07:14:03.044279,can_tapper31,2026-02-27 07:14:04.832087,1.787808,Engine running command,Engine Status,status,"rgb(255,127,0)"
31,2026-02-27 07:14:03.044279,can_tapper31,2026-02-27 07:15:25.689759,82.64548,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,127,0)"
31,2026-02-27 07:14:03.044279,can_tapper31,2026-02-27 07:15:29.405912,86.361633,Engine running command,Engine Status,status,"rgb(255,127,0)"
32,2026-02-27 07:15:27.593761,can_tapper31,2026-02-27 07:15:27.593761,0.0,Engine starting command,Engine Status,status,"rgb(255,255,51)"
32,2026-02-27 07:15:27.593761,can_tapper31,2026-02-27 07:15:25.689759,-1.904002,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(255,255,51)"
32,2026-02-27 07:15:27.593761,can_tapper31,2026-02-27 07:15:29.405912,1.812151,Engine running command,Engine Status,status,"rgb(255,255,51)"
33,2026-02-27 07:33:42.710905,can_tapper31,2026-02-27 07:33:42.710905,0.0,Engine starting command,Engine Status,status,"rgb(166,86,40)"
33,2026-02-27 07:33:42.710905,can_tapper31,2026-02-27 07:33:40.607399,-2.103506,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(166,86,40)"
33,2026-02-27 07:33:42.710905,can_tapper31,2026-02-27 07:33:44.377780,1.666875,Engine running command,Engine Status,status,"rgb(166,86,40)"
34,2026-02-27 08:28:00.477943,can_tapper31,2026-02-27 08:28:00.477943,0.0,Engine starting command,Engine Status,status,"rgb(247,129,191)"
34,2026-02-27 08:28:00.477943,can_tapper31,2026-02-27 08:27:58.470740,-2.007203,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(247,129,191)"
34,2026-02-27 08:28:00.477943,can_tapper31,2026-02-27 08:28:02.135267,1.657324,Engine running command,Engine Status,status,"rgb(247,129,191)"
35,2026-03-03 19:58:07.668580,can_tapper31,2026-03-03 19:58:07.668580,0.0,Engine starting command,Engine Status,status,"rgb(153,153,153)"
35,2026-03-03 19:58:07.668580,can_tapper31,2026-03-03 19:58:09.275688,1.607108,Engine running command,Engine Status,status,"rgb(153,153,153)"
35,2026-03-03 19:58:07.668580,can_tapper31,2026-03-03 19:58:09.775459,2.106879,Glow plugs preheating,Engine Heater Glow Plugs Status,Engine Heater Glow Plugs,"rgb(153,153,153)"
36,2026-03-04 07:02:48.894225,can_tapper31,2026-03-04 07:02:48.894225,0.0,Engine starting command,Engine Status,status,"rgb(228,26,28)"
